"","lon","lat","quart.month","alfa.rain","beta.rain","probzero.rain","loc.harg","sc.harg","sh.harg","loc.pm","sc.pm","sh.pm","TS","lon.1","lat.1","quart.month.1","alfa.rain.1","beta.rain.1","probzero.rain.1","loc.harg.1","sc.harg.1","sh.harg.1","loc.pm.1","sc.pm.1","sh.pm.1","TS.1","lon.2","lat.2","quart.month.2","alfa.rain.2","beta.rain.2","probzero.rain.2","loc.harg.2","sc.harg.2","sh.harg.2","loc.pm.2","sc.pm.2","sh.pm.2","TS.2","lon.3","lat.3","quart.month.3","alfa.rain.3","beta.rain.3","probzero.rain.3","loc.harg.3","sc.harg.3","sh.harg.3","loc.pm.3","sc.pm.3","sh.pm.3","TS.3","lon.4","lat.4","quart.month.4","alfa.rain.4","beta.rain.4","probzero.rain.4","loc.harg.4","sc.harg.4","sh.harg.4","loc.pm.4","sc.pm.4","sh.pm.4","TS.4","lon.5","lat.5","quart.month.5","alfa.rain.5","beta.rain.5","probzero.rain.5","loc.harg.5","sc.harg.5","sh.harg.5","loc.pm.5","sc.pm.5","sh.pm.5","TS.5","lon.6","lat.6","quart.month.6","alfa.rain.6","beta.rain.6","probzero.rain.6","loc.harg.6","sc.harg.6","sh.harg.6","loc.pm.6","sc.pm.6","sh.pm.6","TS.6","lon.7","lat.7","quart.month.7","alfa.rain.7","beta.rain.7","probzero.rain.7","loc.harg.7","sc.harg.7","sh.harg.7","loc.pm.7","sc.pm.7","sh.pm.7","TS.7","lon.8","lat.8","quart.month.8","alfa.rain.8","beta.rain.8","probzero.rain.8","loc.harg.8","sc.harg.8","sh.harg.8","loc.pm.8","sc.pm.8","sh.pm.8","TS.8","lon.9","lat.9","quart.month.9","alfa.rain.9","beta.rain.9","probzero.rain.9","loc.harg.9","sc.harg.9","sh.harg.9","loc.pm.9","sc.pm.9","sh.pm.9","TS.9","lon.10","lat.10","quart.month.10","alfa.rain.10","beta.rain.10","probzero.rain.10","loc.harg.10","sc.harg.10","sh.harg.10","loc.pm.10","sc.pm.10","sh.pm.10","TS.10","lon.11","lat.11","quart.month.11","alfa.rain.11","beta.rain.11","probzero.rain.11","loc.harg.11","sc.harg.11","sh.harg.11","loc.pm.11","sc.pm.11","sh.pm.11","TS.11","lon.12","lat.12","quart.month.12","alfa.rain.12","beta.rain.12","probzero.rain.12","loc.harg.12","sc.harg.12","sh.harg.12","loc.pm.12","sc.pm.12","sh.pm.12","TS.12","lon.13","lat.13","quart.month.13","alfa.rain.13","beta.rain.13","probzero.rain.13","loc.harg.13","sc.harg.13","sh.harg.13","loc.pm.13","sc.pm.13","sh.pm.13","TS.13","lon.14","lat.14","quart.month.14","alfa.rain.14","beta.rain.14","probzero.rain.14","loc.harg.14","sc.harg.14","sh.harg.14","loc.pm.14","sc.pm.14","sh.pm.14","TS.14","lon.15","lat.15","quart.month.15","alfa.rain.15","beta.rain.15","probzero.rain.15","loc.harg.15","sc.harg.15","sh.harg.15","loc.pm.15","sc.pm.15","sh.pm.15","TS.15","lon.16","lat.16","quart.month.16","alfa.rain.16","beta.rain.16","probzero.rain.16","loc.harg.16","sc.harg.16","sh.harg.16","loc.pm.16","sc.pm.16","sh.pm.16","TS.16","lon.17","lat.17","quart.month.17","alfa.rain.17","beta.rain.17","probzero.rain.17","loc.harg.17","sc.harg.17","sh.harg.17","loc.pm.17","sc.pm.17","sh.pm.17","TS.17","lon.18","lat.18","quart.month.18","alfa.rain.18","beta.rain.18","probzero.rain.18","loc.harg.18","sc.harg.18","sh.harg.18","loc.pm.18","sc.pm.18","sh.pm.18","TS.18","lon.19","lat.19","quart.month.19","alfa.rain.19","beta.rain.19","probzero.rain.19","loc.harg.19","sc.harg.19","sh.harg.19","loc.pm.19","sc.pm.19","sh.pm.19","TS.19","lon.20","lat.20","quart.month.20","alfa.rain.20","beta.rain.20","probzero.rain.20","loc.harg.20","sc.harg.20","sh.harg.20","loc.pm.20","sc.pm.20","sh.pm.20","TS.20","lon.21","lat.21","quart.month.21","alfa.rain.21","beta.rain.21","probzero.rain.21","loc.harg.21","sc.harg.21","sh.harg.21","loc.pm.21","sc.pm.21","sh.pm.21","TS.21","lon.22","lat.22","quart.month.22","alfa.rain.22","beta.rain.22","probzero.rain.22","loc.harg.22","sc.harg.22","sh.harg.22","loc.pm.22","sc.pm.22","sh.pm.22","TS.22","lon.23","lat.23","quart.month.23","alfa.rain.23","beta.rain.23","probzero.rain.23","loc.harg.23","sc.harg.23","sh.harg.23","loc.pm.23","sc.pm.23","sh.pm.23","TS.23","lon.24","lat.24","quart.month.24","alfa.rain.24","beta.rain.24","probzero.rain.24","loc.harg.24","sc.harg.24","sh.harg.24","loc.pm.24","sc.pm.24","sh.pm.24","TS.24","lon.25","lat.25","quart.month.25","alfa.rain.25","beta.rain.25","probzero.rain.25","loc.harg.25","sc.harg.25","sh.harg.25","loc.pm.25","sc.pm.25","sh.pm.25","TS.25","lon.26","lat.26","quart.month.26","alfa.rain.26","beta.rain.26","probzero.rain.26","loc.harg.26","sc.harg.26","sh.harg.26","loc.pm.26","sc.pm.26","sh.pm.26","TS.26","lon.27","lat.27","quart.month.27","alfa.rain.27","beta.rain.27","probzero.rain.27","loc.harg.27","sc.harg.27","sh.harg.27","loc.pm.27","sc.pm.27","sh.pm.27","TS.27","lon.28","lat.28","quart.month.28","alfa.rain.28","beta.rain.28","probzero.rain.28","loc.harg.28","sc.harg.28","sh.harg.28","loc.pm.28","sc.pm.28","sh.pm.28","TS.28","lon.29","lat.29","quart.month.29","alfa.rain.29","beta.rain.29","probzero.rain.29","loc.harg.29","sc.harg.29","sh.harg.29","loc.pm.29","sc.pm.29","sh.pm.29","TS.29","lon.30","lat.30","quart.month.30","alfa.rain.30","beta.rain.30","probzero.rain.30","loc.harg.30","sc.harg.30","sh.harg.30","loc.pm.30","sc.pm.30","sh.pm.30","TS.30","lon.31","lat.31","quart.month.31","alfa.rain.31","beta.rain.31","probzero.rain.31","loc.harg.31","sc.harg.31","sh.harg.31","loc.pm.31","sc.pm.31","sh.pm.31","TS.31","lon.32","lat.32","quart.month.32","alfa.rain.32","beta.rain.32","probzero.rain.32","loc.harg.32","sc.harg.32","sh.harg.32","loc.pm.32","sc.pm.32","sh.pm.32","TS.32","lon.33","lat.33","quart.month.33","alfa.rain.33","beta.rain.33","probzero.rain.33","loc.harg.33","sc.harg.33","sh.harg.33","loc.pm.33","sc.pm.33","sh.pm.33","TS.33","lon.34","lat.34","quart.month.34","alfa.rain.34","beta.rain.34","probzero.rain.34","loc.harg.34","sc.harg.34","sh.harg.34","loc.pm.34","sc.pm.34","sh.pm.34","TS.34","lon.35","lat.35","quart.month.35","alfa.rain.35","beta.rain.35","probzero.rain.35","loc.harg.35","sc.harg.35","sh.harg.35","loc.pm.35","sc.pm.35","sh.pm.35","TS.35","lon.36","lat.36","quart.month.36","alfa.rain.36","beta.rain.36","probzero.rain.36","loc.harg.36","sc.harg.36","sh.harg.36","loc.pm.36","sc.pm.36","sh.pm.36","TS.36","lon.37","lat.37","quart.month.37","alfa.rain.37","beta.rain.37","probzero.rain.37","loc.harg.37","sc.harg.37","sh.harg.37","loc.pm.37","sc.pm.37","sh.pm.37","TS.37","lon.38","lat.38","quart.month.38","alfa.rain.38","beta.rain.38","probzero.rain.38","loc.harg.38","sc.harg.38","sh.harg.38","loc.pm.38","sc.pm.38","sh.pm.38","TS.38","lon.39","lat.39","quart.month.39","alfa.rain.39","beta.rain.39","probzero.rain.39","loc.harg.39","sc.harg.39","sh.harg.39","loc.pm.39","sc.pm.39","sh.pm.39","TS.39","lon.40","lat.40","quart.month.40","alfa.rain.40","beta.rain.40","probzero.rain.40","loc.harg.40","sc.harg.40","sh.harg.40","loc.pm.40","sc.pm.40","sh.pm.40","TS.40","lon.41","lat.41","quart.month.41","alfa.rain.41","beta.rain.41","probzero.rain.41","loc.harg.41","sc.harg.41","sh.harg.41","loc.pm.41","sc.pm.41","sh.pm.41","TS.41","lon.42","lat.42","quart.month.42","alfa.rain.42","beta.rain.42","probzero.rain.42","loc.harg.42","sc.harg.42","sh.harg.42","loc.pm.42","sc.pm.42","sh.pm.42","TS.42","lon.43","lat.43","quart.month.43","alfa.rain.43","beta.rain.43","probzero.rain.43","loc.harg.43","sc.harg.43","sh.harg.43","loc.pm.43","sc.pm.43","sh.pm.43","TS.43","lon.44","lat.44","quart.month.44","alfa.rain.44","beta.rain.44","probzero.rain.44","loc.harg.44","sc.harg.44","sh.harg.44","loc.pm.44","sc.pm.44","sh.pm.44","TS.44","lon.45","lat.45","quart.month.45","alfa.rain.45","beta.rain.45","probzero.rain.45","loc.harg.45","sc.harg.45","sh.harg.45","loc.pm.45","sc.pm.45","sh.pm.45","TS.45","lon.46","lat.46","quart.month.46","alfa.rain.46","beta.rain.46","probzero.rain.46","loc.harg.46","sc.harg.46","sh.harg.46","loc.pm.46","sc.pm.46","sh.pm.46","TS.46","lon.47","lat.47","quart.month.47","alfa.rain.47","beta.rain.47","probzero.rain.47","loc.harg.47","sc.harg.47","sh.harg.47","loc.pm.47","sc.pm.47","sh.pm.47","TS.47","lon.48","lat.48","quart.month.48","alfa.rain.48","beta.rain.48","probzero.rain.48","loc.harg.48","sc.harg.48","sh.harg.48","loc.pm.48","sc.pm.48","sh.pm.48","TS.48","lon.49","lat.49","quart.month.49","alfa.rain.49","beta.rain.49","probzero.rain.49","loc.harg.49","sc.harg.49","sh.harg.49","loc.pm.49","sc.pm.49","sh.pm.49","TS.49","lon.50","lat.50","quart.month.50","alfa.rain.50","beta.rain.50","probzero.rain.50","loc.harg.50","sc.harg.50","sh.harg.50","loc.pm.50","sc.pm.50","sh.pm.50","TS.50","lon.51","lat.51","quart.month.51","alfa.rain.51","beta.rain.51","probzero.rain.51","loc.harg.51","sc.harg.51","sh.harg.51","loc.pm.51","sc.pm.51","sh.pm.51","TS.51","lon.52","lat.52","quart.month.52","alfa.rain.52","beta.rain.52","probzero.rain.52","loc.harg.52","sc.harg.52","sh.harg.52","loc.pm.52","sc.pm.52","sh.pm.52","TS.52","lon.53","lat.53","quart.month.53","alfa.rain.53","beta.rain.53","probzero.rain.53","loc.harg.53","sc.harg.53","sh.harg.53","loc.pm.53","sc.pm.53","sh.pm.53","TS.53","lon.54","lat.54","quart.month.54","alfa.rain.54","beta.rain.54","probzero.rain.54","loc.harg.54","sc.harg.54","sh.harg.54","loc.pm.54","sc.pm.54","sh.pm.54","TS.54","lon.55","lat.55","quart.month.55","alfa.rain.55","beta.rain.55","probzero.rain.55","loc.harg.55","sc.harg.55","sh.harg.55","loc.pm.55","sc.pm.55","sh.pm.55","TS.55","lon.56","lat.56","quart.month.56","alfa.rain.56","beta.rain.56","probzero.rain.56","loc.harg.56","sc.harg.56","sh.harg.56","loc.pm.56","sc.pm.56","sh.pm.56","TS.56","lon.57","lat.57","quart.month.57","alfa.rain.57","beta.rain.57","probzero.rain.57","loc.harg.57","sc.harg.57","sh.harg.57","loc.pm.57","sc.pm.57","sh.pm.57","TS.57","lon.58","lat.58","quart.month.58","alfa.rain.58","beta.rain.58","probzero.rain.58","loc.harg.58","sc.harg.58","sh.harg.58","loc.pm.58","sc.pm.58","sh.pm.58","TS.58","lon.59","lat.59","quart.month.59","alfa.rain.59","beta.rain.59","probzero.rain.59","loc.harg.59","sc.harg.59","sh.harg.59","loc.pm.59","sc.pm.59","sh.pm.59","TS.59","lon.60","lat.60","quart.month.60","alfa.rain.60","beta.rain.60","probzero.rain.60","loc.harg.60","sc.harg.60","sh.harg.60","loc.pm.60","sc.pm.60","sh.pm.60","TS.60","lon.61","lat.61","quart.month.61","alfa.rain.61","beta.rain.61","probzero.rain.61","loc.harg.61","sc.harg.61","sh.harg.61","loc.pm.61","sc.pm.61","sh.pm.61","TS.61","lon.62","lat.62","quart.month.62","alfa.rain.62","beta.rain.62","probzero.rain.62","loc.harg.62","sc.harg.62","sh.harg.62","loc.pm.62","sc.pm.62","sh.pm.62","TS.62","lon.63","lat.63","quart.month.63","alfa.rain.63","beta.rain.63","probzero.rain.63","loc.harg.63","sc.harg.63","sh.harg.63","loc.pm.63","sc.pm.63","sh.pm.63","TS.63","lon.64","lat.64","quart.month.64","alfa.rain.64","beta.rain.64","probzero.rain.64","loc.harg.64","sc.harg.64","sh.harg.64","loc.pm.64","sc.pm.64","sh.pm.64","TS.64","lon.65","lat.65","quart.month.65","alfa.rain.65","beta.rain.65","probzero.rain.65","loc.harg.65","sc.harg.65","sh.harg.65","loc.pm.65","sc.pm.65","sh.pm.65","TS.65","lon.66","lat.66","quart.month.66","alfa.rain.66","beta.rain.66","probzero.rain.66","loc.harg.66","sc.harg.66","sh.harg.66","loc.pm.66","sc.pm.66","sh.pm.66","TS.66","lon.67","lat.67","quart.month.67","alfa.rain.67","beta.rain.67","probzero.rain.67","loc.harg.67","sc.harg.67","sh.harg.67","loc.pm.67","sc.pm.67","sh.pm.67","TS.67","lon.68","lat.68","quart.month.68","alfa.rain.68","beta.rain.68","probzero.rain.68","loc.harg.68","sc.harg.68","sh.harg.68","loc.pm.68","sc.pm.68","sh.pm.68","TS.68"
"1",-48.11,-24.81,1,11.9766937338841,18.15670052279,0,55.4748085940237,59.0906600306996,0.13911195374605,61.6968430940433,58.0112883066023,0.148391275501407,4,-48.735,-24.31,1,11.1485752627443,15.9395348069375,0,-7.64548264496541,59.4950177164044,0.209034162884285,25.6776691967341,52.2330894224696,0.197340202733071,4,-48.11,-24.31,1,13.3191714315042,14.822346894896,0,18.120985989445,55.7110167479526,0.194318422906515,44.1721238307247,50.2320665873385,0.140569138940617,4,-47.485,-24.31,1,10.968198972365,17.6402142045227,0,22.0542704883365,61.4173972139577,0.213812932245368,37.3926709272522,60.3002278285418,0.206205387424008,4,-49.36,-23.81,1,11.755780087504,15.188214564733,0,-22.2156215532414,62.3768230678003,0.329734462613036,10.7801263813471,58.7680957063385,0.31561258209188,4,-48.735,-23.81,1,11.7529247204034,15.3262804769732,0,-8.26975435407511,61.196387367487,0.272223387954686,17.2460812438888,55.970782841593,0.240306644052754,4,-48.11,-23.81,1,12.3309468458588,15.4153220849555,0,7.08381229105569,58.7181925629938,0.196899079094665,25.1147242003048,55.0757474793913,0.16640537285015,4,-47.485,-23.81,1,11.9128053755424,16.2332705863286,0,9.15077586961108,57.3992776885721,0.134380740140984,26.9154513201225,55.2766063048307,0.105314252449527,4,-46.86,-23.81,1,10.237027803094,19.399724320506,0,27.4111780992511,54.9651111463336,0.00433958583466395,39.6743313216178,57.1024152859647,0.011010990217188,4,-46.235,-23.81,1,6.87493752950475,28.3660508549021,0,47.0682694116353,68.2563735814021,0.0744779637284438,28.7916874440819,70.5185278270213,0.0828443588757269,4,-49.36,-23.31,1,11.7153297225418,15.9855980292038,0,-17.9508325511351,60.0557458910178,0.191495387215946,11.4859532557841,58.8734013455565,0.189634118054204,4,-48.735,-23.31,1,11.2823672283561,16.8432493191963,0,-11.7820385725644,62.5384207797206,0.230420234266313,21.2332472002596,61.4930557835503,0.228706730268892,4,-48.11,-23.31,1,9.22026367537973,20.8465128107814,0,-11.250498194036,66.368610533708,0.186931379480645,20.1995895315767,66.594212731423,0.185561257615443,4,-47.485,-23.31,1,9.35996286949752,20.9865259282616,0,4.75686626757854,66.7454166708895,0.178227117100877,27.0308723609413,67.6703922276926,0.161955311665179,4,-46.86,-23.31,1,10.144341536043,20.179212900008,0,20.3254846466832,63.5959247837135,0.127591574555493,48.1380415010306,65.1259524044385,0.120441006156764,4,-46.235,-23.31,1,11.4170042654761,18.2481591055217,0,26.589034110891,60.4434018827562,0.0984631759842769,52.5862977505021,63.8604627828802,0.132789424176678,4,-45.61,-23.31,1,12.729864606521,16.3413716253745,0,37.9326717944571,61.2188579033205,0.198171645568789,52.0540072446411,63.2013624978344,0.185110704692752,4,-44.985,-23.31,1,10.9039420953567,20.3589134875941,0,77.457002096204,64.9798109550279,0.16899479665303,56.9841472471093,67.9887433859302,0.189879098301642,4,-50.61,-22.81,1,10.9142621148318,17.2489901762729,0,-14.9074551724573,63.2250413814801,0.122520887795241,-0.534589684947335,64.2313561671347,0.132773302584289,4,-49.985,-22.81,1,10.4152056873349,18.1058883890744,0,-21.5539305709538,59.1604560920834,0.037732461035143,1.14315535573114,58.2972958566862,0.0384288225085811,4,-49.36,-22.81,1,11.3221262333625,17.249257942964,0,-10.7787489778468,60.2205655630818,0.121467662178686,17.4380510211507,60.7653664704497,0.144122709500135,4,-48.735,-22.81,1,9.17419303489941,21.5563448701388,0,-2.75998818982906,71.7383577757164,0.265463809196938,26.2109272825501,71.6733617935705,0.267001591254613,4,-48.11,-22.81,1,7.17044094389691,27.9297015942271,0,-4.83976216830291,77.7176457943979,0.196220510059259,18.9506648136874,78.4678125482844,0.183967801825997,4,-47.485,-22.81,1,7.80670981060937,26.5101747599295,0,1.33880292276103,72.2473006290792,0.103404447539007,23.7284565518887,74.4842025937318,0.103490891534405,4,-46.86,-22.81,1,9.95474235724874,21.8286880482658,0,24.1799969740904,67.7471425356609,0.124572105847317,49.1703388391667,70.3241668781572,0.13906940728153,4,-45.61,-22.81,1,12.1471020244033,17.7702098237495,0,29.1168072461096,59.2627844398876,0.0839847572986222,58.4837153473062,60.5937331902704,0.0767891413816411,4,-44.985,-22.81,1,14.0303930377207,15.8888807163114,0,49.8314214977098,61.9657779430205,0.232025359406902,74.2313536077858,64.9985734414574,0.249115894232411,4,-44.36,-22.81,1,12.3681108295492,18.734888101115,0,77.5595538171041,70.4437643500255,0.3015717522981,78.1164042078994,73.6206939435559,0.29447916269951,4,-52.485,-22.31,1,5.68214250877265,28.4859160488956,0,-61.2131530543485,67.6841069268902,0.0629547166940016,-37.7609475501954,67.5074212690452,0.060353267542106,4,-51.86,-22.31,1,7.06839251529588,26.6988958880942,0,-31.2514207157521,69.3803804996693,0.0258633621759358,-11.8185329266326,69.8304017568274,0.0343896441561332,4,-51.235,-22.31,1,7.859849913131,24.1969172481659,0,-20.9195931280395,64.9769686048917,0.00282932843694725,-10.2216143445065,66.7038271660763,0.0223852411980058,4,-50.61,-22.31,1,10.3970967779188,18.8016345301572,0,-9.81098805260223,58.660400742148,-0.0011667867396257,2.48190015949174,62.3910550784979,0.0327230518448873,4,-49.985,-22.31,1,10.6120445655032,18.5959160307969,0,-11.3514164906841,56.3126433605907,-0.0233626126395508,10.9555836070452,57.3323128709928,-0.00560717539710556,4,-49.36,-22.31,1,10.8261162211424,18.6747009388088,0,-7.70254446115594,64.6895510359748,0.158408343411327,23.7480233653701,64.6500067931429,0.173203979549988,4,-48.735,-22.31,1,6.47565233511042,31.8855907196382,0,-6.8262521255891,87.8615219810012,0.293104909382848,27.8907179854078,86.6991312426927,0.287215690873378,4,-48.11,-22.31,1,6.49382313561523,33.0278315366229,0,4.03573116035462,83.3851621748163,0.159368988744961,27.622712021806,84.0653707375707,0.151596803504202,4,-47.485,-22.31,1,7.28544153334953,30.7144899407045,0,15.8970412678056,76.0843387185495,0.0489038178696032,37.3137427700822,78.7113707381951,0.056582385939504,4,-46.86,-22.31,1,8.68118139031983,26.5742871302972,0,30.6275148773019,73.2844012692024,0.0783291198038755,54.5721722520997,76.4223918432158,0.0928462073930916,4,-51.86,-21.81,1,6.17214858827272,30.9881470837026,0,-31.2362861739173,70.2326971272099,-0.0323016125199077,-18.0619470602486,72.4024322686989,-0.01886034721404,4,-51.235,-21.81,1,7.19669145625337,27.1763290619428,0,-19.3150600479535,64.7941012894465,-0.0596957962089023,-10.5642735396053,67.2412871386744,-0.0441902989344793,4,-50.61,-21.81,1,8.19244542445405,24.2577984177924,0,-11.1808332034579,57.0154989222995,-0.116499774049137,-1.92089967911181,61.9131366304634,-0.0802477173604785,4,-49.985,-21.81,1,8.86895147703547,22.2967693564765,0,-13.4662669034719,56.4907448590661,-0.0799757561067981,6.50723302001218,60.9877465840172,-0.0325755822696445,4,-49.36,-21.81,1,9.02681124220207,22.7966093600261,0,4.7162498719363,74.2470483051187,0.238988563673015,23.0492004132043,77.6661613907716,0.261324687989832,4,-48.735,-21.81,1,8.50874502375303,24.721948775462,0,11.4621796411981,79.9994592100407,0.290162397774912,29.9908702406387,83.5448650045569,0.301510827367239,4,-48.11,-21.81,1,6.78432535016161,33.5072068880118,0,22.4495364623124,84.518001870096,0.12825834372185,41.9759937376718,86.3824939816565,0.123882668792463,4,-47.485,-21.81,1,7.44770555285778,31.9075357300206,0,35.3268865341852,84.154773888178,0.115444863395554,55.7071744100204,87.2176969169551,0.125266916151892,4,-46.86,-21.81,1,8.09897054685344,29.674397205814,0,40.9535128292037,76.7071859028742,0.0471435260425764,65.4348401725079,80.6340278008473,0.0624173143642484,4,-51.86,-21.31,1,6.32061119228093,30.6661199040955,0,-24.0607344886284,71.8329745948736,0.0202830963406546,-13.4291996385633,74.4125117435173,0.0246964261879329,4,-51.235,-21.31,1,6.65914047796283,29.2341757022335,0,-18.1114148883836,68.0537893592112,-0.0178285564869157,-11.9185554260943,71.7042287276035,-0.00155777291539317,4,-50.61,-21.31,1,7.73743295240065,25.3538155978459,0,-8.17139815037592,62.9046104928964,-0.0136237329724877,-1.36266820140271,69.5888255308416,0.0349006091831909,4,-49.985,-21.31,1,8.30170767017434,23.82359865967,0,-1.12475175992289,64.9162541614619,0.0460726981236717,4.24955833139392,71.9166851985912,0.0992503734310391,4,-49.36,-21.31,1,7.56589712246207,28.2633939601992,0,21.5622024807823,77.863430668799,0.158655393046412,18.5442688971801,85.218216847847,0.210176939192949,4,-48.735,-21.31,1,7.69357642292262,28.3420943627521,0,17.9762682725107,80.2078050133656,0.1868997349649,32.6664485465116,85.8931651180872,0.216541204062292,4,-48.11,-21.31,1,6.84157579219407,33.9204471884399,0,33.1107095507604,88.3659692012606,0.167304972423672,47.279644829784,90.8440221434503,0.162045716802664,4,-47.485,-21.31,1,7.06949934545169,33.5475641441576,0,41.1989468069512,90.0130679958429,0.183716653564758,57.8518485676437,93.8189940623483,0.193080198013911,4,-51.235,-20.81,1,7.07137402300132,26.875721075408,0,-9.77462378054768,71.6759668763044,0.121421733538997,-7.17593574469668,76.6961884794013,0.139169248108224,4,-50.61,-20.81,1,9.64600483274001,20.8101878336684,0,6.41463894016314,62.756803009077,0.0794542166794904,7.58819551476896,68.8591930872909,0.124714576437069,4,-49.985,-20.81,1,10.3755938504538,19.6666765504644,0,9.57802608544242,64.4085930352402,0.136916843276906,16.6872755025808,71.0535102443928,0.192844450480386,4,-49.36,-20.81,1,9.01732179840494,24.6660897701201,0,25.8544307837075,74.1253165068189,0.167330723437155,34.9406187654388,79.9456693968242,0.184832454532754,4,-48.735,-20.81,1,8.58881847051233,26.4856790763681,0,34.4201200415925,77.7075830336308,0.181387325365498,44.4946038660692,84.0631054404114,0.206592886867961,4,-48.11,-20.81,1,6.9680366024828,34.7422360450195,0,44.0928350180584,86.7625289955161,0.116067818987769,54.0527117922011,90.7223623118398,0.115865421848087,4,-47.485,-20.81,1,7.03605266240155,35.3919544268189,0,53.5260083015448,86.4201958901194,0.0816558780112842,68.4983737011771,91.4952455530286,0.0950201890086008,4,-51.235,-20.31,1,8.21913035209211,23.478111053841,0,3.75856433979006,63.9664681800158,0.0606871488603063,-7.89368012862848,70.868864908456,0.0840292808129681,4,-50.61,-20.31,1,10.6043386153276,19.796126397056,0,17.6685002918252,64.9558985657318,0.134133291457387,17.760444274483,69.2905072535671,0.135483606641524,4,-49.985,-20.31,1,11.9088318797811,18.165886036725,0,23.0405228299935,61.2774014039866,0.0923244350194724,29.586941365562,65.4300198649659,0.0989302792079211,4,-49.36,-20.31,1,10.9940224726067,21.4126076458125,0,43.2131794964752,68.2270658075015,0.125870216067051,49.7594239951742,73.5894432489133,0.133408602598452,4,-48.735,-20.31,1,9.01653017452066,26.7354547499836,0,53.8307149951232,77.5953898673332,0.147193993603094,54.2436562467122,82.9255954262921,0.147053523243307,4,-48.11,-20.31,1,7.61954509533609,34.1526407352299,0,63.9553995563666,83.9836018551821,0.0548329444020148,69.5584901159364,89.3579726943957,0.0634026397645164,4,-47.485,-20.31,1,7.23557359939,36.8339598685964,0,71.5764942631851,86.7511257007586,0.0352337710887877,83.157480379446,91.6450759811881,0.0433744175734875,4
